20111111,Grand Canyon,66,UNLV,83,0
20111111,Missouri State,68,Nevada,46,0
20111111,Northern New Mexico,50,Weber State,109,0
20111111,Cal Lutheran,48,California Riverside,72,0
20111111,Fresno Pacific,58,St. Mary&#039;s,98,0
20111111,Chapman,48,Santa Barbara,74,0
20111111,Ft. Lewis,57,Colorado,85,0
20111111,Redlands,68,Cal State Fullerton,118,0
20111111,Central Arkansas,52,Stanford,91,0
20111111,California Irvine,56,California,77,0
20111111,Bryant University,63,San Diego State,75,0
20111111,Loyola-Marymount,69,UCLA,58,0
20111111,UC Merced,48,Santa Clara,80,0
20111111,Menlo College,56,Sacramento State,70,0
20111111,Northridge,59,Southern California,66,0
20111111,Eastern Washington,69,Gonzaga,77,0
20111111,Northern Arizona,66,Louisiana-Lafayette,83,0
20111111,The Citadel,100,VMI,103,0
20111112,Savannah State,54,Georgetown,83,0
20111112,Nicholls State,74,LSU,96,0
20111112,Spring Hill,41,Southern Miss,76,0
20111112,Kennesaw State,31,Wisconsin,85,0
20111112,Nebraska Omaha,72,IPFW,83,0
20111112,Western Illinois,58,Dayton,87,0
20111112,South Alabama,65,Mississippi State,80,0
20111112,New Jersey Tech,48,Manhattan,62,0
20111112,Mississippi Valley State,67,Notre Dame,80,0
20111112,E. Tennessee State,53,Virginia Tech,64,0
20111112,Southwest State (Mn.),65,Wisconsin-Milwaukee,71,0
20111112,Western Michigan,76,South Dakota State,82,0
20111112,Fairleigh Dickinson,61,Providence,72,0
20111112,Lehigh,77,Iowa State,86,0
20111112,Florida Atlantic,65,Portland,70,0
20111112,Emory,57,Mercer,66,0
20111112,Butler,77,Evansville,80,0
20111112,Fordham,53,Syracuse,78,0
20111112,Wilmington (DE),65,Delaware State,86,0
20111112,Eastern Kentucky,71,Winthrop,59,0
20111112,Waldorf,62,North Dakota,93,0
20111112,Hartford,55,Penn State,70,0
20111112,Cal State Bakersfield,62,Oregon State,86,0
20111112,Presbyterian,55,Duke,96,0
20111112,Georgia State,74,Washington,91,0
20111112,San Jose State,52,Cal Poly,79,0
20111112,Wagner,73,Princeton,57,0
20111112,St. Thomas,61,UCF,74,0
20111112,Idaho,61,Long Beach State,69,0
20111112,Hiram,65,Akron,95,0
20111112,Northern Iowa,63,Old Dominion,46,0
20111112,Shenandoah,50,Radford,79,0
20111112,Methodist,61,Coastal Carolina,104,0
20111112,Ferris State,60,Central Michigan,65,0
20111112,St. Francis (N.Y.),71,Seton Hall,75,0
20111112,Vermont,59,South Florida,61,0
20111112,William & Mary,58,Hampton,73,0
20111112,Bridgewater (Va.),52,High Point,95,0
20111112,Colgate,78,Binghamton,74,0
20111112,Bryant University,70,California Davis,63,0
20111112,New Orleans,49,Rice,83,0
20111112,Howard Payne,42,Sam Houston State,76,0
20111112,Youngstown State,76,Samford,69,0
20111112,Grambling,42,Houston,88,0
20111112,Blue Mountain College,39,Alcorn State,76,0
20111112,Upper Iowa,58,Drake,83,0
20111112,Ohio Dominican,64,Southern Illinois,63,0
20111112,New Mexico State,89,Northern Colorado,75,0
20111112,Northern Arizona,50,San Francisco,69,0
20111112,Western St. (Colo.),39,Wyoming,78,0
20111112,Pomona Pitzer,50,Pepperdine,59,0
20111112,Southern Utah,37,San Diego State,70,0
20111112,Louisiana-Lafayette,58,North Dakota State,78,0
20111113,Green Bay,66,Duquesne,84,0
20111113,Tennessee-Martin,65,Ohio,74,0
20111113,Maryland-Baltimore County,59,St. Johns,82,0
20111113,Mount Ida College,39,Stony Brook,93,0
20111113,Cleveland State,71,Vanderbilt,58,0
20111113,South Carolina State,38,Virginia,75,0
20111113,Northwestern State,66,Arkansas-Little Rock,72,0
20111113,Bryant University,78,Southern Utah,95,0
20111113,Southeastern Louisiana,52,Tulsa,67,0
20111113,Kenyon,56,Wright State,80,0
20111113,Chicago State,61,Creighton,95,0
20111113,Lamar,48,Louisville,68,0
20111113,Canisius,73,James Madison,82,0
20111113,North Carolina,91,NC-Asheville,75,0
20111113,North Dakota State,70,Northern Arizona,58,0
20111113,Southern,58,Texas A&M,83,0
20111113,Mississippi College,70,Louisiana Tech,92,0
20111113,Jacksonville State,44,Marshall,58,0
20111113,Penn State Altoona,54,Navy,88,0
20111113,Charleston Southern,57,Wichita State,85,0
20111113,Central Arkansas,54,Sacramento State,75,0
20111113,Virginia Intermont,73,Longwood,91,0
20111113,Emory & Henry,55,Wofford,70,0
20111113,UMKC,58,Bradley,68,0
20111113,Chattanooga,53,Indiana,78,0
20111113,California Riverside,41,Texas-El Paso,52,0
20111113,LaGrange,63,Troy,116,0
20111113,Schreiner,48,Prairie View A&M,63,0
20111113,Georgia State,61,Portland,66,0
20111113,Rider,78,Pittsburgh,86,0
20111113,Ball State,63,Arizona,73,0
20111113,Middle Tennessee,58,Loyola-Marymount,51,0
20111113,Bowling Green,54,Georgia,63,0
20111113,Morehead State,61,North Carolina State,91,0
20111113,California Davis,74,San Diego State,89,0
20111113,Louisiana-Lafayette,70,San Francisco,71,0
20111113,Alabama State,40,Cincinnati,65,0
20111113,Jackson State,59,Baylor,92,0
20111113,Texas-Pan American,36,Northwestern,60,0
20111113,Boston University,46,Texas,82,0
20111113,Florida Atlantic,71,Washington,77,0
20111113,NC-Wilmington,62,Maryland,71,0
20111113,Cal-State Monterey Bay,63,Pacific,75,0
20111113,Gardner-Webb,74,Lipscomb,71,0
20111113,Northern New Mexico,61,Montana State,111,0
20111113,George Washington,54,California,81,0
20111114,Brown,68,Albany,77,0
20111114,NC-Greensboro,45,Georgetown,86,0
20111114,Northeastern,67,Massachusetts,83,0
20111114,Murray State,80,Morgan State,69,0
20111114,LIU-Brooklyn,69,Old Dominion,77,0
20111114,Temple,73,Pennsylvania,67,0
20111114,Florida Atlantic,84,Georgia State,77,0
20111114,New Hampshire,64,Boston College,67,0
20111114,East Carolina,74,Campbell,76,0
20111114,Furman,62,Columbia,58,0
20111114,Binghamton,61,Cornell,76,0
20111114,Stetson,78,Florida A&M,60,0
20111114,UCF,50,Florida State,73,0
20111114,Delaware State,52,Georgia Tech,70,0
20111114,Maine Machias,49,Maine,113,0
20111114,Norfolk State,68,Marquette,99,0
20111114,Central Connecticut State,93,Niagara,102,0
20111114,Savannah State,57,North Florida,62,0
20111114,Radford,46,Penn State,62,0
20111114,Eastern Kentucky,50,Presbyterian,78,0
20111114,Marist,67,South Florida,81,0
20111114,Lafayette,84,St. Francis (Pa.),81,0
20111114,Manhattan,56,Syracuse,92,0
20111114,Monmouth,46,Virginia Tech,91,0
20111114,Liberty,75,William & Mary,72,0
